Date,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner
1738857600,750316,962341,1,3,8,11,11,8,9,11,1,11,0,0,0
1738857300,380926,963141,1,3,8,11,12,14,11,6,10,12,0,0,0
1738857000,907473,675227,0,3,7,11,7,11,8,11,0,0,0,0,0
1738856700,1016369,815950,2,3,9,11,11,3,10,12,11,9,7,11,0
1738856400,822987,845352,2,3,11,9,6,11,8,11,11,9,5,11,0
1738856400,758606,909397,3,2,5,11,8,11,11,5,11,3,11,8,1
1738855800,832727,747673,1,3,11,9,5,11,4,11,7,11,0,0,0
1738855500,757785,385950,0,3,9,11,8,11,9,11,0,0,0,0,0
1738855200,755083,977429,3,1,11,3,4,11,12,10,11,6,0,0,1
1738854900,1013716,898479,3,1,6,11,11,8,13,11,11,8,0,0,1
1738854600,740747,870944,1,3,11,13,5,11,11,7,7,11,0,0,0
1738854000,273429,833546,2,3,11,9,7,11,11,4,10,12,10,12,0
1738854000,595340,902188,3,2,10,12,11,2,4,11,11,4,11,4,1
1738853700,485078,464706,3,0,11,9,11,5,11,9,0,0,0,0,1
1738853100,968152,817602,3,1,11,8,9,11,11,4,12,10,0,0,1
1738852800,917579,783710,3,0,11,8,11,7,11,5,0,0,0,0,1
1738852200,772261,833974,3,2,11,1,9,11,11,9,8,11,18,16,1
1738851900,385950,464706,3,0,12,10,11,9,11,8,0,0,0,0,1
1738851000,816731,811039,0,3,7,11,9,11,9,11,0,0,0,0,0
1738850700,1016369,815950,3,2,6,11,11,9,11,3,5,11,11,8,1
1738850100,757785,485078,3,1,4,11,14,12,11,8,12,10,0,0,1
1738849800,772261,595340,2,3,6,11,11,9,11,8,6,11,7,11,0
1738849200,748305,820666,2,3,8,11,11,7,11,3,9,11,11,13,0
1738848900,1013716,898479,3,2,7,11,11,8,14,12,9,11,11,9,1
1738848300,464706,485078,1,3,4,11,4,11,11,8,6,11,0,0,0
1738848000,833974,902188,0,3,4,11,8,11,9,11,0,0,0,0,0
1738847100,817602,968152,3,0,11,6,11,8,12,10,0,0,0,0,1
1738846800,816731,820666,1,3,8,11,9,11,11,2,9,11,0,0,0
1738846500,757785,385950,3,1,11,9,11,6,5,11,11,5,0,0,1
1738846200,595340,902188,3,1,11,8,11,8,6,11,11,8,0,0,1
1738845900,751351,1067458,0,3,9,11,3,11,8,11,0,0,0,0,0
1738845300,815950,898479,3,0,11,7,11,8,12,10,0,0,0,0,1
1738845000,917579,783710,3,1,10,12,11,7,11,6,11,6,0,0,1
1738844700,485078,385950,1,3,8,11,11,8,8,11,7,11,0,0,0
1738844400,833974,772261,0,3,5,11,9,11,7,11,0,0,0,0,0
1738844100,840531,983267,3,1,14,16,11,5,12,10,11,9,0,0,1
1738843500,968152,1016369,2,3,11,6,6,11,12,10,2,11,2,11,0
1738843200,811039,748305,3,1,12,10,11,9,11,13,11,5,0,0,1
1738842900,757785,464706,3,1,11,7,3,11,11,9,11,9,0,0,1
1738842600,902188,772261,3,2,9,11,11,13,11,3,11,8,11,3,1
1738842000,759876,983267,1,3,6,11,11,4,8,11,5,11,0,0,0
1738841700,817602,1013716,2,3,10,12,11,9,3,11,11,4,6,11,0
1738841700,629518,976107,3,2,14,16,9,11,11,7,11,8,11,7,1
1738841400,820666,783710,1,3,6,11,11,7,4,11,8,11,0,0,0
1738840800,833974,595340,0,3,8,11,6,11,8,11,0,0,0,0,0
1738840200,840531,751351,0,3,8,11,9,11,9,11,0,0,0,0,0
1738839900,968152,898479,1,3,7,11,12,14,12,10,8,11,0,0,0
1738839900,542191,1084329,2,3,8,11,3,11,11,6,11,4,6,11,0
1738839600,748305,816731,0,3,8,11,9,11,6,11,0,0,0,0,0
1738839600,729973,855787,3,2,11,7,6,11,11,5,8,11,11,6,1
1738838400,751351,759876,3,1,14,12,11,9,9,11,11,9,0,0,1
1738838100,1013716,815950,1,3,9,11,8,11,11,7,10,12,0,0,0
1738837800,811039,917579,2,3,5,11,11,9,11,6,5,11,7,11,0
1738837800,774427,771985,1,3,11,1,12,14,7,11,12,14,0,0,0
1738837500,976107,1084329,3,2,5,11,11,9,11,6,9,11,11,9,1
1738836600,840531,1067458,1,3,9,11,12,10,4,11,9,11,0,0,0
1738836300,817602,1016369,0,3,6,11,4,11,7,11,0,0,0,0,0
1738836000,748305,783710,0,3,8,11,6,11,7,11,0,0,0,0,0
1738835700,542191,629518,3,2,8,11,11,4,12,10,10,12,11,7,1
1738835400,729973,855787,3,2,10,12,11,7,10,12,11,8,11,9,1
1738834800,1067458,983267,3,2,13,15,11,0,8,11,11,8,11,4,1
1738834500,968152,1013716,3,1,13,15,11,2,11,9,13,11,0,0,1
1738834200,917579,820666,3,0,11,9,11,7,11,7,0,0,0,0,1
1738833900,1084329,629518,2,3,8,11,11,6,11,5,7,11,9,11,0
1738833600,774427,771985,3,2,6,11,7,11,14,12,11,5,11,5,1
1738833000,840531,759876,3,0,11,5,15,13,11,9,0,0,0,0,1
1738832700,1016369,898479,3,0,11,6,11,5,11,6,0,0,0,0,1
1738832400,811039,816731,1,3,13,11,8,11,11,13,9,11,0,0,0
1738832100,542191,976107,0,3,6,11,17,19,11,13,0,0,0,0,0
1738831800,855787,771985,3,1,6,11,11,7,11,9,11,7,0,0,1
1738831200,751351,1067458,3,2,5,11,11,8,11,4,6,11,11,8,1
1738830900,817602,815950,0,3,5,11,6,11,10,12,0,0,0,0,0
1738830600,748305,917579,0,3,9,11,9,11,4,11,0,0,0,0,0
1738830300,629518,976107,3,0,11,7,11,3,11,8,0,0,0,0,1
1738830000,774427,729973,0,3,3,11,7,11,2,11,0,0,0,0,0
1738829400,840531,983267,3,2,6,11,11,4,14,16,12,10,12,10,1
1738829100,1013716,1016369,3,0,11,6,11,8,11,6,0,0,0,0,1
1738828800,917579,816731,1,3,7,11,11,5,7,11,7,11,0,0,0
1738828500,542191,1084329,3,1,11,9,11,6,7,11,12,10,0,0,1
1738828200,1067458,759876,3,1,10,12,11,7,11,5,11,9,0,0,1
1738828200,771985,729973,2,3,11,9,6,11,13,11,8,11,8,11,0
1738827300,968152,815950,3,1,11,5,8,11,11,4,11,7,0,0,1
1738827000,816731,783710,1,3,9,11,10,12,15,13,11,13,0,0,0
1738826400,774427,855787,2,3,8,11,11,7,11,7,8,11,7,11,0
1738825800,751351,983267,3,0,11,3,11,7,12,10,0,0,0,0,1
1738825500,817602,898479,0,3,4,11,6,11,9,11,0,0,0,0,0
1738825200,811039,820666,3,0,11,9,11,7,11,6,0,0,0,0,1
1738823400,748305,820666,3,0,11,9,12,10,11,5,0,0,0,0,1
1738821600,811039,783710,0,3,8,11,6,11,6,11,0,0,0,0,0
1738813200,1071490,1073817,2,3,7,11,12,10,11,6,8,11,9,11,0
1738811400,700866,1013495,3,1,11,9,11,4,9,11,11,7,0,0,1
1738809000,1071490,700866,3,1,11,9,4,11,11,5,11,6,0,0,1
1738807200,1073817,1013495,3,1,11,7,11,7,7,11,11,8,0,0,1
1738805400,700866,1013495,3,1,11,4,11,8,7,11,11,9,0,0,1
1738803600,1073817,1071490,1,3,11,6,9,11,7,11,10,12,0,0,0
1738801800,1013495,1071490,2,3,7,11,11,9,5,11,11,8,7,11,0
1738800000,1073817,700866,3,1,11,7,3,11,14,12,11,8,0,0,1
1738798200,677426,750668,0,3,3,11,2,11,7,11,0,0,0,0,0
1738798200,1010717,629518,1,3,11,9,8,11,7,11,7,11,0,0,0
1738797300,383351,834482,3,1,11,8,14,16,13,11,11,7,0,0,1
1738796700,959873,692983,3,0,11,8,11,4,11,7,0,0,0,0,1
1738796400,833546,765295,3,1,11,9,14,12,8,11,11,9,0,0,1
1738796400,380926,383509,3,2,11,7,11,6,7,11,11,13,11,5,1
1738795500,380927,380282,3,1,11,7,11,9,8,11,11,3,0,0,1
1738794900,383207,755090,3,2,4,11,11,6,9,11,12,10,11,5,1
1738794600,776317,1052058,3,0,11,8,11,9,11,8,0,0,0,0,1
1738794300,1010717,629518,3,1,7,11,11,7,11,7,12,10,0,0,1
1738793400,834482,383351,3,1,11,7,2,11,11,8,11,7,0,0,1
1738792800,776317,833546,0,3,5,11,7,11,2,11,0,0,0,0,0
1738792500,383509,380926,1,3,6,11,5,11,15,13,9,11,0,0,0
1738792200,755090,959873,1,3,9,11,11,13,11,7,9,11,0,0,0
1738791600,380927,380282,3,0,11,5,11,7,11,7,0,0,0,0,1
1738791300,945210,1050239,3,1,11,5,11,6,7,11,11,5,0,0,1
1738791000,750668,677426,0,3,8,11,7,11,9,11,0,0,0,0,0
1738790700,629518,380926,3,2,11,7,11,7,6,11,4,11,11,3,1
1738790400,383207,692983,3,1,11,13,11,6,11,8,11,9,0,0,1
1738789800,383351,380282,3,0,11,9,11,7,11,9,0,0,0,0,1
1738789500,997912,1076948,1,3,8,11,11,8,7,11,9,11,0,0,0
1738789200,765295,1052058,3,0,11,6,11,7,11,6,0,0,0,0,1
1738788900,928764,845352,3,2,10,12,11,8,13,11,8,11,11,7,1
1738788900,383509,1010717,0,3,1,11,7,11,7,11,0,0,0,0,0
1738788600,959873,692983,3,0,11,9,11,5,11,7,0,0,0,0,1
1738788000,380927,834482,3,2,8,11,11,9,5,11,11,7,12,10,1
1738787700,1050239,997912,3,0,11,8,11,7,13,11,0,0,0,0,1
1738787400,833546,677426,1,3,7,11,14,16,11,7,4,11,0,0,0
1738787100,322981,830454,3,2,7,11,8,11,11,4,11,5,11,4,1
1738787100,380926,1010717,0,3,8,11,7,11,4,11,0,0,0,0,0
1738786800,383207,755090,2,3,12,10,7,11,13,11,4,11,16,18,0
1738786200,380282,834482,0,3,2,11,7,11,9,11,0,0,0,0,0
1738785900,945210,939384,3,1,6,11,11,7,11,7,15,13,0,0,1
1738785600,1052058,776317,1,3,15,17,9,11,12,10,7,11,0,0,0
1738785300,383509,629518,1,3,13,15,11,4,2,11,6,11,0,0,0
1738785000,830814,690152,0,3,7,11,8,11,4,11,0,0,0,0,0
1738785000,692983,755090,3,0,12,10,11,9,14,12,0,0,0,0,1
1738784400,928764,830454,3,2,11,9,7,11,3,11,11,8,11,6,1
1738784400,380927,383351,0,3,10,12,10,12,5,11,0,0,0,0,0
1738784100,939384,1050239,1,3,11,8,6,11,7,11,9,11,0,0,0
1738783800,765295,750668,0,3,8,11,6,11,4,11,0,0,0,0,0
1738783800,382065,786779,3,2,11,5,7,11,3,11,11,9,12,10,1
1738783200,690141,752064,1,3,7,11,11,6,6,11,9,11,0,0,0
1738783200,817959,807871,3,1,8,11,11,8,12,10,11,8,0,0,1
1738783200,383207,959873,1,3,8,11,11,7,9,11,10,12,0,0,0
1738782600,845352,822987,3,1,12,10,11,6,8,11,11,9,0,0,1
1738782300,945210,1076948,3,1,11,4,8,11,11,5,11,6,0,0,1
1738782300,385950,678101,3,1,11,7,11,9,10,12,11,7,0,0,1
1738782000,1052058,677426,3,1,11,8,11,7,9,11,11,7,0,0,1
1738782000,365790,375973,2,3,11,9,5,11,6,11,11,9,7,11,0
1738781700,757792,689674,3,2,8,11,11,8,6,11,11,7,11,8,1
1738781100,830814,752064,3,0,11,8,12,10,11,9,0,0,0,0,1
1738780800,822987,928764,3,2,11,9,9,11,12,10,3,11,11,6,1
1738780500,1076948,997912,1,3,2,11,6,11,11,6,5,11,0,0,0
1738780500,826513,604272,1,3,4,11,4,11,11,7,9,11,0,0,0
1738780200,750668,833546,3,1,8,11,11,6,11,5,11,4,0,0,1
1738779900,375973,786779,1,3,11,6,10,12,3,11,5,11,0,0,0
1738779300,690152,690141,0,3,7,11,10,12,8,11,0,0,0,0,0
1738779000,845352,322981,3,1,11,9,12,10,10,12,11,7,0,0,1
1738779000,689674,817959,2,3,9,11,11,9,2,11,13,11,7,11,0
1738778700,945210,1050239,3,1,11,7,4,11,11,4,11,6,0,0,1
1738778400,765295,776317,3,2,11,13,11,8,9,11,11,5,11,9,1
1738778100,365790,382065,0,3,9,11,9,11,12,14,0,0,0,0,0
1738777800,826513,604272,3,1,10,12,12,10,11,5,11,7,0,0,1
1738777500,752064,690141,2,3,7,11,11,8,11,5,6,11,7,11,0
1738777200,322981,830454,3,1,11,5,11,9,6,11,11,6,0,0,1
1738777200,807871,757792,3,2,8,11,11,6,8,11,11,6,11,6,1
1738776900,939384,1076948,2,3,11,6,15,13,7,11,11,13,7,11,0
1738776600,1052058,750668,1,3,6,11,11,5,7,11,8,11,0,0,0
1738776300,786779,382065,3,2,10,12,7,11,11,7,11,3,11,7,1
1738776000,385950,678101,3,2,11,9,11,5,9,11,9,11,11,1,1
1738775700,690152,830814,3,0,12,10,11,6,11,9,0,0,0,0,1
1738775400,845352,928764,2,3,11,7,11,8,6,11,7,11,8,11,0
1738775400,817959,757792,3,0,11,8,11,9,13,11,0,0,0,0,1
1738775100,945210,997912,3,0,12,10,11,7,11,3,0,0,0,0,1
1738774800,750668,776317,2,3,10,12,9,11,11,9,11,3,9,11,0
1738774500,365790,375973,3,1,11,7,8,11,11,6,12,10,0,0,1
1738774200,604272,678101,1,3,11,9,6,11,9,11,8,11,0,0,0
1738773900,690141,830814,0,3,8,11,9,11,4,11,0,0,0,0,0
1738773600,822987,322981,0,3,6,11,5,11,5,11,0,0,0,0,0
1738773600,807871,689674,3,0,11,9,11,4,11,7,0,0,0,0,1
1738773300,1076948,1050239,1,3,14,12,10,12,6,11,10,12,0,0,0
1738773000,776317,677426,1,3,11,6,7,11,5,11,7,11,0,0,0
1738772700,382065,375973,3,1,11,7,11,4,8,11,11,6,0,0,1
1738772400,385950,826513,3,2,11,7,11,5,9,11,11,13,11,9,1
1738772100,690152,752064,3,0,11,7,11,6,11,5,0,0,0,0,1
1738771800,845352,830454,2,3,9,11,11,6,14,12,9,11,9,11,0
1738771800,757792,689674,3,1,11,3,9,11,11,8,11,6,0,0,1
1738771500,939384,997912,1,3,4,11,8,11,11,5,9,11,0,0,0
1738771200,765295,833546,1,3,8,11,6,11,12,10,8,11,0,0,0
1738770900,365790,786779,3,2,11,7,9,11,11,8,9,11,11,3,1
1738770600,678101,826513,3,0,11,9,11,8,11,7,0,0,0,0,1
1738770300,815950,1016369,3,1,11,4,11,4,8,11,11,6,0,0,1
1738770000,322981,928764,2,3,7,11,16,18,11,3,11,9,11,13,0
1738770000,807871,817959,0,3,7,11,6,11,3,11,0,0,0,0,0
1738769400,1052058,833546,2,3,8,11,14,12,12,10,4,11,9,11,0
1738769400,987142,514114,3,2,12,14,11,8,2,11,12,10,11,4,1
1738768800,385950,604272,0,3,2,11,6,11,3,11,0,0,0,0,0
1738768500,748305,898479,0,3,9,11,9,11,11,13,0,0,0,0,0
1738768200,822987,830454,2,3,11,13,7,11,11,6,11,6,9,11,0
1738767600,765295,677426,0,3,5,11,5,11,6,11,0,0,0,0,0
1738767600,1090145,704817,2,3,11,8,11,8,8,11,6,11,4,11,0
1738767000,381284,964747,3,2,6,11,11,7,11,6,12,14,11,9,1
1738766700,817602,968152,0,3,6,11,9,11,10,12,0,0,0,0,0
1738766400,707970,783710,0,3,6,11,9,11,11,13,0,0,0,0,0
1738765500,1090145,987142,0,3,5,11,4,11,9,11,0,0,0,0,0
1738765200,915189,821217,1,3,7,11,7,11,12,10,9,11,0,0,0
1738765200,783169,595340,2,3,11,9,11,9,9,11,5,11,8,11,0
1738764600,311807,747620,2,3,11,8,8,11,11,5,9,11,9,11,0
1738764300,817602,748305,1,3,7,11,12,10,7,11,8,11,0,0,0
1738763700,514114,704817,3,2,11,9,6,11,14,16,11,6,11,7,1
1738763400,595340,381284,1,3,11,8,6,11,6,11,8,11,0,0,0
1738763100,685750,1052200,3,0,11,5,11,5,11,8,0,0,0,0,1
1738762800,697468,820666,2,3,11,7,11,9,10,12,5,11,3,11,0
1738762500,968152,1016369,2,3,11,9,8,11,11,9,8,11,7,11,0
1738761900,987142,704817,0,3,11,13,8,11,8,11,0,0,0,0,0
1738761600,964747,783169,3,1,11,7,11,5,7,11,11,4,0,0,1
1738761300,915189,821217,3,2,9,11,11,9,11,9,10,12,12,10,1
1738760700,815950,898479,3,0,11,9,14,12,12,10,0,0,0,0,1
1738760400,707970,820666,3,0,11,9,12,10,11,9,0,0,0,0,1
1738760400,950188,759876,2,3,9,11,11,5,7,11,15,13,8,11,0
1738760100,514114,1090145,3,1,7,11,11,6,13,11,12,10,0,0,1
1738759800,381284,783169,3,2,11,8,6,11,11,7,3,11,11,3,1
1738759500,1052200,821217,0,3,6,11,7,11,9,11,0,0,0,0,0
1738758900,748305,1016369,0,3,8,11,8,11,6,11,0,0,0,0,0
1738758600,783710,697468,1,3,11,8,12,14,4,11,6,11,0,0,0
1738758600,1067458,983267,2,3,11,7,11,13,11,7,4,11,6,11,0
1738758300,704817,1090145,2,3,9,11,7,11,11,8,13,11,9,11,0
1738758000,964747,595340,2,3,11,6,7,11,7,11,11,1,7,11,0
1738757700,915189,685750,3,1,11,8,5,11,11,9,11,8,0,0,1
1738757100,898479,817602,3,1,11,5,11,4,5,11,13,11,0,0,1
1738756800,747620,311807,2,3,11,7,11,9,9,11,4,11,8,11,0
1738756800,783169,595340,3,1,11,9,11,9,9,11,11,7,0,0,1
1738756500,514114,987142,1,3,11,8,8,11,9,11,5,11,0,0,0
1738755900,821217,685750,3,0,11,6,11,1,11,8,0,0,0,0,1
1738755600,983267,1067458,1,3,11,9,8,11,8,11,4,11,0,0,0
1738755300,815950,968152,1,3,16,18,9,11,11,6,6,11,0,0,0
1738755000,820666,697468,1,3,11,9,10,12,6,11,10,12,0,0,0
1738755000,362361,485078,0,3,7,11,4,11,3,11,0,0,0,0,0
1738754400,964747,381284,1,3,11,9,6,11,5,11,5,11,0,0,0
1738754100,915189,1052200,3,1,11,3,12,10,2,11,13,11,0,0,1
1738753800,751351,759876,2,3,11,8,7,11,12,14,11,9,6,11,0
1738753500,898479,1016369,1,3,6,11,11,3,8,11,7,11,0,0,0
1738753200,311807,707970,2,3,10,12,8,11,11,7,12,10,4,11,0
1738753200,955020,695309,1,3,8,11,12,10,5,11,9,11,0,0,0
1738753200,855787,771985,2,3,11,9,11,13,4,11,12,10,10,12,0
1738752000,759876,983267,3,1,11,5,11,8,6,11,13,11,0,0,1
1738752000,808048,729973,0,3,8,11,5,11,7,11,0,0,0,0,0
1738751700,968152,748305,1,3,6,11,12,10,8,11,12,14,0,0,0
1738751400,747620,783710,0,3,4,11,6,11,5,11,0,0,0,0,0
1738751100,362361,955020,3,0,15,13,11,8,11,6,0,0,0,0,1
1738750200,751351,950188,1,3,6,11,11,7,7,11,18,20,0,0,0
1738749900,815950,817602,3,2,8,11,11,9,10,12,11,8,11,6,1
1738749600,311807,697468,3,0,11,9,11,3,11,9,0,0,0,0,1
1738749300,695309,485078,1,3,6,11,6,11,11,4,5,11,0,0,0
1738749000,808048,855787,2,3,6,11,11,9,11,9,10,12,5,11,0
1738748400,950188,1067458,2,3,11,6,5,11,3,11,11,8,11,13,0
1738748100,898479,968152,3,1,11,4,3,11,11,9,13,11,0,0,1
1738747800,783710,820666,0,3,6,11,2,11,3,11,0,0,0,0,0
1738747500,955020,485078,0,3,9,11,9,11,6,11,0,0,0,0,0
1738747200,771985,729973,3,1,11,6,12,10,5,11,11,9,0,0,1
1738746600,751351,983267,1,3,11,5,9,11,4,11,8,11,0,0,0
1738746300,817602,1016369,2,3,5,11,8,11,11,9,11,6,4,11,0
1738746000,747620,707970,2,3,12,10,11,8,9,11,11,13,13,15,0
1738745700,695309,362361,3,0,13,11,11,5,11,5,0,0,0,0,1
1738745400,855787,729973,1,3,5,11,11,9,10,12,8,11,0,0,0
1738744800,759876,950188,0,3,5,11,6,11,10,12,0,0,0,0,0
1738744500,815950,748305,3,0,11,5,11,3,11,6,0,0,0,0,1
1738744200,311807,783710,1,3,11,8,8,11,7,11,9,11,0,0,0
1738743600,771985,808048,3,1,8,11,11,9,12,10,11,4,0,0,1
1738743000,751351,1067458,3,0,11,8,11,5,11,9,0,0,0,0,1
1738742700,968152,817602,1,3,9,11,9,11,11,7,5,11,0,0,0
1738742400,707970,697468,3,1,11,6,11,8,7,11,15,13,0,0,1
1738742100,695309,955020,2,3,11,6,11,7,5,11,11,13,6,11,0
1738741800,729973,808048,1,3,12,10,3,11,11,13,8,11,0,0,0
1738741200,950188,983267,3,1,9,11,11,8,11,9,11,9,0,0,1
1738740900,898479,748305,2,3,9,11,6,11,11,6,13,11,8,11,0
1738740600,747620,820666,3,0,11,3,11,7,11,6,0,0,0,0,1
1738740000,771985,855787,2,3,8,11,11,9,5,11,11,7,7,11,0
1738739400,759876,1067458,3,1,11,5,13,11,8,11,11,9,0,0,1
1738739100,815950,1016369,3,1,5,11,11,7,11,7,11,8,0,0,1
1738738800,783710,707970,3,2,8,11,9,11,13,11,11,4,12,10,1
1738737000,311807,820666,2,3,7,11,11,13,11,7,11,6,9,11,0
1738735200,747620,697468,3,1,11,3,8,11,11,6,11,9,0,0,1
1738726500,703798,1094846,3,0,13,11,13,11,11,6,0,0,0,0,1
1738726200,964448,835475,1,3,6,11,2,11,11,5,10,12,0,0,0
1738726200,925365,1071490,1,3,11,8,8,11,10,12,9,11,0,0,0
1738724400,943432,1097948,1,3,7,11,11,8,8,11,9,11,0,0,0
1738723800,1094846,703798,3,2,11,8,9,11,6,11,11,6,11,8,1
1738723500,964448,835475,3,1,11,5,11,9,10,12,11,3,0,0,1
1738722600,943432,1097948,3,1,11,4,11,5,4,11,11,9,0,0,1
1738722000,703798,835475,3,0,11,3,11,7,11,2,0,0,0,0,1
1738721700,964448,1094846,3,1,11,8,7,11,11,8,12,10,0,0,1
1738720800,1071490,925365,1,3,8,11,11,5,9,11,9,11,0,0,0
1738720200,835475,1094846,1,3,5,11,12,10,8,11,7,11,0,0,0
1738719900,964448,703798,0,3,10,12,9,11,9,11,0,0,0,0,0
1738719000,1097948,925365,1,3,9,11,2,11,11,9,8,11,0,0,0
1738718100,735973,699580,1,3,15,17,6,11,11,6,8,11,0,0,0
1738717800,927945,897425,0,3,7,11,6,11,4,11,0,0,0,0,0
1738717200,1071490,943432,3,1,11,9,13,15,11,6,11,8,0,0,1
1738716000,897425,927945,0,3,7,11,4,11,9,11,0,0,0,0,0
1738715700,735973,699580,3,2,11,8,11,6,6,11,10,12,12,10,1
1738715400,925365,943432,3,0,11,6,11,9,11,8,0,0,0,0,1
1738714200,927945,699580,0,3,5,11,7,11,10,12,0,0,0,0,0
1738713900,735973,897425,3,1,3,11,11,5,11,9,11,4,0,0,1
1738713600,1071490,1097948,3,0,11,4,11,9,11,5,0,0,0,0,1
1738712400,699580,897425,3,2,11,7,8,11,9,11,11,6,11,4,1
1738712400,677426,747673,3,1,11,7,11,4,10,12,11,5,0,0,1
1738712100,735973,927945,3,1,12,10,7,11,11,4,11,9,0,0,1
1738712100,259517,304509,3,1,9,11,11,8,11,6,11,5,0,0,1
1738711200,659887,977429,2,3,11,3,10,12,7,11,11,8,14,16,0
1738710900,375973,380031,2,3,14,12,7,11,7,11,11,4,8,11,0
1738710600,962341,765295,2,3,11,7,10,12,11,8,9,11,7,11,0
1738709700,884296,959873,1,3,5,11,11,3,4,11,9,11,0,0,0
1738709400,675861,954909,1,3,1,11,11,9,5,11,10,12,0,0,0
1738708800,832727,833546,3,0,11,6,11,6,11,8,0,0,0,0,1
1738707900,909397,833438,3,1,11,4,11,5,7,11,11,7,0,0,1
1738707900,380031,304509,2,3,11,8,14,12,8,11,8,11,9,11,0
1738707000,954909,659887,2,3,6,11,11,9,11,7,10,12,1,11,0
1738706400,962341,832727,3,0,11,6,11,3,12,10,0,0,0,0,1
1738706100,375973,259517,0,3,2,11,2,11,11,13,0,0,0,0,0
1738705800,884296,959873,3,1,3,11,12,10,11,9,11,7,0,0,1
1738705500,999931,949902,0,3,5,11,2,11,12,14,0,0,0,0,0
1738705200,977429,675861,3,0,11,7,11,9,11,7,0,0,0,0,1
1738704600,747673,677426,2,3,5,11,8,11,14,12,11,7,8,11,0
1738704300,304509,259517,1,3,4,11,8,11,13,11,9,11,0,0,0
1738704000,833438,909397,2,3,6,11,11,9,11,8,10,12,5,11,0
1738703700,822496,771955,0,3,7,11,3,11,11,13,0,0,0,0,0
1738703400,659887,675861,3,1,11,9,9,11,11,9,11,7,0,0,1
1738702800,833546,765295,2,3,11,3,7,11,17,19,11,7,9,11,0
1738702500,375973,380031,3,1,13,11,11,4,7,11,11,9,0,0,1
1738702200,959873,909397,3,0,11,7,11,4,11,9,0,0,0,0,1
1738701600,977429,954909,3,0,11,7,11,3,11,5,0,0,0,0,1
1738701300,771955,997912,3,1,11,6,11,9,10,12,11,9,0,0,1
1738701000,832727,677426,1,3,6,11,11,9,6,11,8,11,0,0,0
1738700700,259517,380031,3,1,9,11,12,10,11,7,11,4,0,0,1
1738700400,833438,884296,3,2,11,5,2,11,11,5,8,11,11,6,1
1738699800,675861,954909,3,2,11,13,11,5,11,7,4,11,11,9,1
1738699500,949902,822496,3,0,11,7,11,6,12,10,0,0,0,0,1
1738699200,765295,962341,3,2,11,4,11,8,8,11,9,11,11,9,1
1738698900,375973,304509,2,3,10,12,9,11,12,10,11,8,6,11,0
1738698600,909397,884296,0,3,5,11,10,12,10,12,0,0,0,0,0
1738698000,977429,659887,1,3,14,12,4,11,5,11,8,11,0,0,0
1738697700,822496,771955,3,0,11,7,11,7,11,7,0,0,0,0,1
1738697400,833546,747673,2,3,11,6,10,12,7,11,14,12,5,11,0
1738696800,833438,959873,2,3,11,9,6,11,10,12,11,7,4,11,0
1738696500,902188,909920,0,3,6,11,4,11,9,11,0,0,0,0,0
1738695900,949902,999931,2,3,11,5,7,11,11,4,11,13,9,11,0
1738695600,765295,677426,1,3,11,7,5,11,13,15,8,11,0,0,0
1738695600,757792,671137,3,0,11,2,11,6,11,4,0,0,0,0,1
1738695300,987142,380029,2,3,8,11,11,8,6,11,11,9,6,11,0
1738694700,909919,183830,3,2,10,12,9,11,11,6,13,11,11,5,1
1738694700,964747,769162,2,3,16,14,11,9,5,11,11,13,5,11,0
1738694100,999931,997912,3,1,6,11,11,3,11,8,11,4,0,0,1
1738693800,747673,832727,2,3,11,9,8,11,11,8,6,11,2,11,0
1738693800,711094,774427,2,3,11,9,9,11,5,11,11,6,10,12,0
1738692900,268436,185644,3,1,11,9,7,11,11,8,12,10,0,0,1
1738692600,769162,964747,1,3,11,13,11,7,7,11,11,13,0,0,0
1738692300,949902,771955,2,3,11,13,3,11,11,9,12,10,10,12,0
1738692000,833546,962341,1,3,9,11,11,6,5,11,6,11,0,0,0
1738691700,327824,987142,1,3,8,11,8,11,11,6,7,11,0,0,0
1738691400,711094,774427,3,2,11,6,11,9,7,11,8,11,11,9,1
1738690800,185644,909919,1,3,5,11,11,5,8,11,6,11,0,0,0
1738690800,902188,909920,3,1,11,8,11,5,0,11,12,10,0,0,1
1738690500,822496,999931,3,2,10,12,4,11,11,6,11,4,11,7,1
1738690200,765295,747673,2,3,11,9,10,12,7,11,11,9,9,11,0
1738689900,920393,987142,0,3,1,11,3,11,9,11,0,0,0,0,0
1738689600,671137,757792,0,3,7,11,4,11,11,13,0,0,0,0,0
1738689000,268436,183830,2,3,11,6,8,11,4,11,11,4,10,12,0
1738689000,964747,909920,1,3,4,11,15,13,5,11,7,11,0,0,0
1738688700,949902,997912,3,0,11,6,11,4,11,7,0,0,0,0,1
1738688400,962341,677426,0,3,5,11,8,11,5,11,0,0,0,0,0
1738688100,327824,380029,0,3,7,11,10,12,5,11,0,0,0,0,0
1738687800,774427,757792,3,1,7,11,12,10,11,8,11,6,0,0,1
1738687200,909919,183830,3,0,11,2,12,10,14,12,0,0,0,0,1
1738687200,902188,769162,3,2,8,11,10,12,11,8,11,5,11,9,1
